000000000630288_110201080217.mcb;Chai Tea groß Chai Tea Latte here;142203316402;3.10 €;Früh1;;;;19;2.605 €;0.495 €
000000000630288_110201080217.mcb;Muffin here;161200300402;1.40 €;Früh1;;;;19;1.176 €;0.224 €
000000000630289_110201080855.mcb;Latte Macchiato mit Sirup to go;102200312401;3.00 €;Früh1;;;;7;2.804 €;0.196 €
000000000630291_110201081216.mcb;Chai Tea groß Chai Tea Latte here;142203316402;3.10 €;Früh1;;;;19;2.605 €;0.495 €
000000000630292_110201082124.mcb;Latte Macchiato mit Sirup to go;102200312401;3.00 €;Früh1;;;;7;2.804 €;0.196 €
000000000630292_110201082124.mcb;Espresso Latte to go;111200300401;2.40 €;Früh1;;;;19;2.017 €;0.383 €
000000000630292_110201082124.mcb;Kaffezusatz Flavour Shot to go;140200372401;0.30 €;Früh1;;;;19;0.252 €;4.8e-002 €
000000000630293_110201082641.mcb;Cappuccino groß  here;105203300402;3.00 €;Früh1;;;;19;2.521 €;0.479 €
000000000630293_110201082641.mcb;Muffin here;161200300402;1.40 €;Früh1;;;;19;1.176 €;0.224 €
000000000630294_110201082649.mcb;Latte Macchiato mit Sirup to go;102200312401;3.00 €;Früh1;;;;7;2.804 €;0.196 €
000000000630295_110201083136.mcb;Muffin here;161200300402;1.40 €;Früh1;;;;19;1.176 €;0.224 €
000000000630295_110201083136.mcb;Cafe Creme klein  here;107201300402;1.80 €;Früh1;;;;19;1.513 €;0.287 €
000000000630296_110201083241.mcb;Cafe Creme klein  here;107201300402;1.80 €;Früh1;;;;19;1.513 €;0.287 €
000000000630297_110201083255.mcb;Espresso groß Originale here;101203301402;2.50 €;Früh1;;;;19;2.101 €;0.399 €
000000000630298_110201083548.mcb;Müsli to go;154200300401;2.90 €;Früh1;;;;7;2.71 €;0.19 €
000000000630298_110201083548.mcb;Bagel plain to go;151200340401;0.90 €;Früh1;;;;7;0.841 €;5.90000000000001e-002 €
000000000630299_110201084309.mcb;Latte Macchiato mit Sirup here;102200312402;3.00 €;Früh1;;;;19;2.521 €;0.479 €
000000000630300_110201084402.mcb;Latte Macchiato ohne Sirup here;102200311402;2.80 €;Früh1;;;;19;2.353 €;0.447 €
000000000630301_110201084427.mcb;Latte Macchiato ohne Sirup here;102200311402;2.80 €;Früh1;;;;19;2.353 €;0.447 €
000000000630302_110201084532.mcb;Bagel Roma oder Florenz here;151200346402;2.90 €;Früh1;;;;19;2.437 €;0.463 €
000000000630302_110201084532.mcb;Fruchtsaft frisch klein  here;191201300402;1.80 €;Früh1;;;;19;1.513 €;0.287 €
000000000630303_110201085112.mcb;Latte Macchiato ohne Sirup to go;102200311401;2.80 €;Früh1;;;;7;2.617 €;0.183 €
000000000630303_110201085112.mcb;Bagel Cream Cheese to go;151200341401;1.50 €;Früh1;;;;7;1.402 €;9.80000000000001e-002 €
