000000000647162_110401150525.mcb;Nebenprodukte Sirup groß to go;184200364401;13.50 €;Spät1;;;;7;12.617 €;0.882999999999999 €
000000000647162_110401150525.mcb;Nebenprodukte Sirup groß to go;184200364401;13.50 €;Spät1;;;;7;12.617 €;0.882999999999999 €
000000000647163_110401150544.mcb;Smoothie plain to go;134200340401;3.50 €;Spät1;;;;19;2.941 €;0.559 €
000000000647164_110401150553.mcb;Eisschokolade to go;137200300401;3.30 €;Spät1;;;;7;3.084 €;0.216 €
000000000647165_110401150726.mcb;Softdrink Bionade here;190200355402;2.30 €;Spät1;;;;19;1.933 €;0.367 €
000000000647166_110401150745.mcb;Cafe Creme klein  here;107201300402;1.80 €;Spät1;;;;19;1.513 €;0.287 €
000000000647166_110401150745.mcb;Cafe Creme klein  here;107201300402;1.80 €;Spät1;;;;19;1.513 €;0.287 €
000000000647167_110401150901.mcb;Cappuccino groß  here;105203300402;3.00 €;Spät1;;;;19;2.521 €;0.479 €
000000000647167_110401150901.mcb;Tea here;141200300402;2.50 €;Spät1;;;;19;2.101 €;0.399 €
000000000647167_110401150901.mcb;Muffin here;161200300402;1.40 €;Spät1;;;;19;1.176 €;0.224 €
000000000647167_110401150901.mcb;Muffin here;161200300402;1.40 €;Spät1;;;;19;1.176 €;0.224 €
000000000647168_110401151203.mcb;Mocca groß white to go;104203315401;3.10 €;Spät1;;;;19;2.605 €;0.495 €
000000000647169_110401151210.mcb;Latte Macchiato mit Sirup to go;102200312401;3.00 €;Spät1;;;;7;2.804 €;0.196 €
